HD 108236 e,HD 108236,1,5,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),0,19.59002500000,0.1367000000,3.08300000,0.27504684,9.71000000,0.03060000,M-R relationship,0.058000,35.0031,636.00,0,G3 V,5660.00,0.877000,0.869000,-0.2800,[Fe/H],4.490000,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000,9.2500000,7.6370000,9.0874500
HD 108236 f,HD 108236,1,5,Transit,2021,CHaracterising ExOPlanets Satellite (CHEOPS),0,29.54115000000,0.1758000000,2.01700000,0.17994469,4.72000000,0.01490000,M-R relationship,0.051000,,,0,G3 V,5660.00,0.877000,0.869000,-0.2800,[Fe/H],4.490000,12h26m17.78s,186.5740627,-51d21m46.99s,-51.3630519,64.59780000,9.2500000,7.6370000,9.0874500
HD 108341 b,HD 108341,2,1,Radial Velocity,2014,La Silla Observatory,0,1129.00000000000,2.0000000000,13.30000000,1.19000000,715.11391575,2.25000000,Mass,0.850000,,,0,K2 V,5122.00,0.790000,0.843000,0.0400,[Fe/H],4.450000,12h27m31.00s,186.8791724,-71d25m20.96s,-71.4224896,48.91020000,9.3800000,7.3260000,9.1433700
HD 108863 b,HD 108863,1,1,Radial Velocity,2011,W. M. Keck Observatory,0,437.70000000000,1.3200000000,13.30000000,1.18000000,767.24162000,2.41400000,Msini,0.032000,,,0,K0,4878.00,5.740000,1.590000,0.2000,[Fe/H],3.070000,12h30m19.83s,187.5826081,+21d56m53.16s,21.9480993,164.74200000,7.7100000,5.3920000,7.4542200
HD 108874 b,HD 108874,1,2,Radial Velocity,2002,W. M. Keck Observatory,0,394.48123000000,1.0400000000,13.60000000,1.21000000,451.31860000,1.42000000,Msini,0.130000,,,0,G5,5600.00,1.050000,1.100000,0.2600,[Fe/H],4.440000,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000,8.7600000,7.0600000,8.5750200
HD 108874 c,HD 108874,1,2,Radial Velocity,2005,W. M. Keck Observatory,0,1624.00000000000,2.6590000000,13.80000000,1.23000000,314.64000000,0.99000000,Msini,0.239000,,,0,G5,5551.00,1.050000,0.950000,0.1900,[Fe/H],4.440000,12h30m27.02s,187.6126029,+22d52m45.98s,22.8794399,59.51750000,8.7600000,7.0600000,8.5750200
HD 109246 b,HD 109246,1,1,Radial Velocity,2010,Haute-Provence Observatory,0,68.27000000000,0.3300000000,13.90000000,1.24000000,273.33380000,0.86000000,Msini,0.120000,,,0,G0 V,5844.00,1.070000,1.200000,0.1000,[Fe/H],4.460000,12h32m06.52s,188.0271840,+74d29m21.62s,74.4893379,67.83490000,8.7510000,7.2160000,8.5873000
HD 109271 b,HD 109271,1,2,Radial Velocity,2013,La Silla Observatory,0,7.85430000000,0.0790000000,4.31000000,0.38500000,17.16200000,0.05400000,Msini,0.250000,,,0,G5 V,5783.00,1.294595,1.047000,0.1000,[Fe/H],4.280000,12h33m35.38s,188.3973970,-11d37m17.47s,-11.6215204,55.87160000,8.0400000,6.4950000,7.8781600
HD 109271 c,HD 109271,1,2,Radial Velocity,2013,La Silla Observatory,0,30.93000000000,0.1960000000,5.27000000,0.47000000,24.15400000,0.07600000,Msini,0.150000,,,0,G5 V,5783.00,1.294595,1.047000,0.1000,[Fe/H],4.280000,12h33m35.38s,188.3973970,-11d37m17.47s,-11.6215204,55.87160000,8.0400000,6.4950000,7.8781600
HD 109286 b,HD 109286,1,1,Radial Velocity,2021,Haute-Provence Observatory,0,520.10000000000,1.2590000000,13.20000000,1.17000000,950.30693693,2.99000000,Msini,0.338000,0.7090,259.40,0,G4 V,5694.00,1.089000,0.980000,0.0500,[Fe/H],4.440000,12h33m35.00s,188.3958418,+07d16m51.26s,7.2809064,55.41560000,8.7800000,7.1620000,8.6159900
HD 109749 b,HD 109749,2,1,Radial Velocity,2005,W. M. Keck Observatory,0,5.23989100000,0.0615000000,11.10000000,0.99300000,85.81410000,0.27000000,Msini,0.000000,,,0,G3 V,5824.00,1.220000,1.130000,0.2400,[Fe/H],4.310000,12h37m16.16s,189.3173489,-40d48m43.72s,-40.8121458,63.08210000,8.0800000,6.6780000,8.0245600
HD 10975 b,HD 10975,1,1,Radial Velocity,2021,Okayama Astrophysical Observatory,0,283.80000000000,0.9500000000,14.30000000,1.28000000,143.02278315,0.45000000,Msini,0.442000,,,0,K0 III,4840.00,11.160000,1.410000,-0.2100,[Fe/H],2.480000,01h48m39.07s,27.1628025,+37d57m09.92s,37.9527542,116.50600000,5.9418800,3.8750000,5.6710300
HD 109833 b,HD 109833,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,9.18852600000,,2.88800000,0.25765055,8.69000000,0.02730000,M-R relationship,0.180000,63.4589,786.00,0,,5881.00,1.000000,1.080000,-0.0700,[M/H],4.450000,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.55610000,9.2900000,7.8200000,9.1365700
HD 109833 c,HD 109833,1,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),0,13.90014800000,,2.59000000,0.23106472,7.22000000,0.02270000,M-R relationship,0.300000,77.4842,756.70,0,,5881.00,1.000000,1.080000,-0.0700,[M/H],4.450000,12h39m06.21s,189.7758591,-74d34m26.47s,-74.5740205,79.55610000,9.2900000,7.8200000,9.1365700
HD 109988 b,HD 109988,1,1,Radial Velocity,2022,Multiple Observatories,0,17132.15854000000,12.5180000000,12.10000000,1.08000000,6935.33366915,21.82100000,Mass,0.056000,,,0,,5185.97,0.869694,0.880000,0.1400,[M/H],4.503820,12h39m15.71s,189.8154662,-32d43m34.90s,-32.7263607,42.52790000,8.9000000,6.8630000,8.6605000
HD 110014 b,HD 110014,1,1,Radial Velocity,2009,La Silla Observatory,0,835.47700000000,2.1400000000,12.40000000,1.11000000,3524.59000000,11.09000000,Msini,0.462000,,,0,K2 III,4445.00,20.900000,2.170000,0.1900,[Fe/H],2.100000,12h39m14.69s,189.8111935,-07d59m44.41s,-7.9956702,100.75800000,4.6459700,2.0110000,4.3104800
HD 110067 b,HD 110067,3,6,Transit,2023,Multiple Observatories,0,9.11367800000,0.0793000000,2.20000000,0.19627119,5.69000000,0.01790274,Mass,,,800.00,0,K0.0 V,5266.00,0.788000,0.798000,-0.2000,[Fe/H],4.540000,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.15850000,8.4190000,6.4920000,8.1720800
HD 110067 c,HD 110067,3,6,Transit,2023,Multiple Observatories,0,13.67369400000,0.1039000000,2.38800000,0.21304346,6.30000000,0.01982202,Mass,,,699.00,0,K0.0 V,5266.00,0.788000,0.798000,-0.2000,[Fe/H],4.540000,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.15850000,8.4190000,6.4920000,8.1720800
HD 110067 d,HD 110067,3,6,Transit,2023,Multiple Observatories,0,20.51961700000,0.1362000000,2.85200000,0.25443884,8.52000000,0.02680692,Mass,,,602.00,0,K0.0 V,5266.00,0.788000,0.798000,-0.2000,[Fe/H],4.540000,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.15850000,8.4190000,6.4920000,8.1720800
HD 110067 e,HD 110067,3,6,Transit,2023,Multiple Observatories,0,30.79309100000,0.1785000000,1.94000000,0.17307551,3.90000000,0.01227077,Mass,,,533.00,0,K0.0 V,5266.00,0.788000,0.798000,-0.2000,[Fe/H],4.540000,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.15850000,8.4190000,6.4920000,8.1720800
HD 110067 f,HD 110067,3,6,Transit,2023,Multiple Observatories,0,41.05854000000,0.2163000000,2.60100000,0.23204608,5.04000000,0.01585761,Mass,,,489.00,0,K0.0 V,5266.00,0.788000,0.798000,-0.2000,[Fe/H],4.540000,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.15850000,8.4190000,6.4920000,8.1720800
HD 110067 g,HD 110067,3,6,Transit,2023,Multiple Observatories,0,54.76992000000,0.2621000000,2.60700000,0.23258136,8.40000000,0.02642936,Mass,,,440.00,0,K0.0 V,5266.00,0.788000,0.798000,-0.2000,[Fe/H],4.540000,12h39m21.41s,189.8392243,+20d01m38.42s,20.0273377,32.15850000,8.4190000,6.4920000,8.1720800
HD 110082 b,HD 110082,2,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,10.18271000000,0.1130000000,3.20000000,0.28548488,10.30000000,0.03250000,M-R relationship,0.200000,198.3948,957.20,0,F8 V,6200.00,1.190000,1.210000,0.0800,[Fe/H],4.200000,12h50m21.43s,192.5892855,-88d07m16.00s,-88.1211107,105.09600000,9.2300000,8.0020000,9.1152300
HD 110113 b,HD 110113,1,2,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),0,2.54100000000,0.0350000000,2.05000000,0.18288875,4.55000000,0.01431583,Mass,0.093000,735.4900,1371.00,0,G,5732.00,0.968000,0.997000,0.1400,[Fe/H],4.460000,12h40m08.78s,190.0365636,-44d18m43.48s,-44.3120777,106.30700000,10.0900000,8.5020000,9.9103600
HD 110113 c,HD 110113,1,2,Radial Velocity,2021,La Silla Observatory,0,6.74400000000,0.0680000000,2.11384817,0.18858523,10.50000000,0.03303653,Msini,0.045000,199.9000,990.00,0,G,5732.00,0.968000,0.997000,0.1400,[Fe/H],4.460000,12h40m08.78s,190.0365636,-44d18m43.48s,-44.3120777,106.30700000,10.0900000,8.5020000,9.9103600
HD 110537 b,HD 110537,1,1,Radial Velocity,2022,Multiple Observatories,0,24469.67342000000,16.7140000000,11.90000000,1.06000000,8612.83200129,27.09900000,Mass,0.401000,,,0,G6/8 V,5718.00,1.166260,1.020000,0.0900,[M/H],4.313080,12h42m59.10s,190.7462412,-04d03m00.38s,-4.0501059,45.08580000,7.8300000,6.2000000,7.6610500
HD 11112 b,HD 11112,1,1,Radial Velocity,2022,Multiple Observatories,0,17244.90764000000,13.3800000000,12.60000000,1.12000000,2598.56505563,8.17600000,Mass,0.285000,,,0,,5905.64,1.473680,1.070000,0.1869,[M/H],4.130640,01h48m21.15s,27.0881399,-41d29m39.88s,-41.4944106,44.38040000,7.1300000,5.6480000,6.9665300
HD 111232 b,HD 111232,1,2,Radial Velocity,2003,La Silla Observatory,0,1169.13202000000,2.1480000000,12.60000000,1.12000000,2531.50326176,7.96500000,Mass,0.214000,,,0,G8 V,5512.00,0.900000,0.960000,-0.3600,[Fe/H],4.450000,12h48m51.83s,192.2159553,-68d25m28.80s,-68.4246679,28.95710000,7.5900000,5.8980000,7.4053500
HD 111232 c,HD 111232,1,2,Radial Velocity,2022,Multiple Observatories,0,26472.44623000000,17.2500000000,12.20000000,1.08000000,5740.93451564,18.06300000,Mass,0.558000,,,0,G8 V,5512.00,0.900000,0.960000,-0.3600,[Fe/H],4.450000,12h48m51.83s,192.2159553,-68d25m28.80s,-68.4246679,28.95710000,7.5900000,5.8980000,7.4053500
HD 111591 b,HD 111591,1,1,Radial Velocity,2017,Multiple Observatories,0,1056.40000000000,2.5000000000,12.90000000,1.15000000,1398.45200000,4.40000000,Msini,0.260000,,,0,K0 III,4884.00,8.030000,1.940000,0.0700,[Fe/H],3.100000,12h50m17.41s,192.5725483,+22d51m47.26s,22.8631285,114.16600000,6.4170000,,6.1521200
HD 111998 b,HD 111998,1,1,Radial Velocity,2016,La Silla Observatory,0,810.00000000000,1.9100000000,12.90000000,1.15000000,1525.57635360,4.80000000,Mass,0.130000,,,0,F6 V,6557.00,1.450000,1.400000,0.0700,[Fe/H],4.190000,12h53m10.88s,193.2953521,-03d33m11.21s,-3.5531133,33.22370000,6.1100600,4.9930000,5.9954800
HD 112300 b,HD 112300,1,1,Radial Velocity,2023,Bohyunsan Optical Astronomical Observatory,0,466.63000000000,1.3300000000,12.20000000,1.09000000,5031.22368281,15.83000000,Msini,0.360000,,,0,M1 III,3657.00,65.800000,1.400000,-0.0600,[Fe/H],0.800000,12h55m35.72s,193.8988441,+03d23m50.06s,3.3972376,62.07324000,3.3951500,-1.1890000,2.3643100
HD 112570 b,HD 112570,1,1,Radial Velocity,2023,Multiple Observatories,0,2615.00000000000,3.9000000000,13.10000000,1.17000000,1086.97315194,3.42000000,Mass,0.200000,,,0,K0 III,4750.00,9.850000,1.150000,-0.4000,[Fe/H],2.510000,12h57m07.78s,194.2824262,+46d10m35.63s,46.1765638,101.16600000,6.1105500,3.4860000,5.8237500
HD 112640 b,HD 112640,1,1,Radial Velocity,2020,Bohyunsan Optical Astronomical Observatory,0,613.20000000000,1.7000000000,12.90000000,1.15000000,1589.15000000,5.00000000,Msini,0.240000,,,0,K0 III,4155.00,39.000000,1.800000,-0.0900,[Fe/H],1.700000,12h56m57.96s,194.2415171,+67d14m34.48s,67.2429122,323.33500000,6.5364900,3.6130000,6.0766400
HD 113337 b,HD 113337,3,2,Radial Velocity,2013,Haute-Provence Observatory,0,317.58639000000,1.0220000000,13.10000000,1.17000000,1035.80277841,3.25900000,Msini,0.280000,,,0,F6 V,6774.00,1.500000,1.410000,0.0700,[M/H],4.210000,13h01m46.52s,195.4438496,+63d36m37.18s,63.6103280,36.18000000,6.0207800,5.0050000,5.9116800
HD 113337 c,HD 113337,3,2,Radial Velocity,2020,Haute-Provence Observatory,0,5429.93477000000,6.8050000000,12.10000000,1.08000000,6299.67685515,19.82100000,Mass,0.164000,,,0,F6 V,6774.00,1.500000,1.410000,0.0700,[M/H],4.210000,13h01m46.52s,195.4438496,+63d36m37.18s,63.6103280,36.18000000,6.0207800,5.0050000,5.9116800
HD 11343 c,HIP 8541,2,2,Radial Velocity,2022,Multiple Observatories,0,228.53731000000,0.9230000000,13.90000000,1.24000000,255.53403923,0.80400000,Msini,0.169000,,,0,K2 III/ IV,4670.00,7.830000,2.009000,-0.1500,[Fe/H],2.700000,01h50m06.53s,27.5271962,-54d27m54.59s,-54.4651633,155.12100000,7.8800000,5.2900000,7.5607500
HD 113538 b,HD 113538,1,2,Radial Velocity,2010,La Silla Observatory,0,663.20000000000,1.2400000000,13.20000000,1.18000000,114.41000000,0.36000000,Msini,0.140000,,,0,K9 V,4462.00,0.530000,0.585000,-0.2400,[Fe/H],3.790000,13h04m56.14s,196.2339330,-52d26m46.86s,-52.4463502,16.28170000,9.0500000,5.6370000,8.4428000
HD 113538 c,HD 113538,1,2,Radial Velocity,2010,La Silla Observatory,0,1818.00000000000,2.4400000000,13.80000000,1.24000000,295.57000000,0.93000000,Msini,0.200000,,,0,K9 V,4462.00,0.530000,0.585000,-0.2400,[Fe/H],3.790000,13h04m56.14s,196.2339330,-52d26m46.86s,-52.4463502,16.28170000,9.0500000,5.6370000,8.4428000
HD 113996 b,HD 113996,2,1,Radial Velocity,2017,Bohyunsan Optical Astronomical Observatory,0,610.20000000000,1.6000000000,12.70000000,1.14000000,2002.32900000,6.30000000,Msini,0.280000,,,0,K5 III,4181.00,25.110000,1.490000,0.1300,[Fe/H],1.860000,13h07m10.77s,196.7948740,+27d37m27.98s,27.6244384,116.33400000,4.7704400,1.4930000,4.2227400
HD 114082 b,HD 114082,1,1,Radial Velocity,2022,La Silla Observatory,0,109.75000000000,0.5109000000,11.20898070,1.00000000,2542.62725600,8.00000000,Mass,0.395000,,,0,F3 V,6651.00,1.490000,1.470000,0.0000,[Fe/H],4.190000,13h09m16.11s,197.3171237,-60d18m30.36s,-60.3084347,95.39060000,8.2000000,7.1630000,8.0939400
HD 114386 b,HD 114386,1,1,Radial Velocity,2003,La Silla Observatory,0,937.70001000000,1.7300000000,13.70000000,1.22000000,362.32620000,1.14000000,Msini,0.230000,,,0,K3V,4836.00,0.760000,0.600000,-0.0500,[Fe/H],4.450000,13h10m39.65s,197.6652124,-35d03m22.25s,-35.0561807,27.92430000,8.7300000,6.3510000,8.4182300
HD 114729 b,HD 114729,2,1,Radial Velocity,2002,W. M. Keck Observatory,0,1121.79000000000,2.0670000000,13.90000000,1.24000000,262.20975000,0.82500000,Msini,0.079000,,,0,G0 V,5844.00,1.473000,0.936000,-0.3300,[Fe/H],4.046000,13h12m44.02s,198.1833997,-31d52m28.83s,-31.8746756,37.80630000,6.6800000,5.1360000,6.5138200
HD 114783 b,HD 114783,1,2,Radial Velocity,2001,W. M. Keck Observatory,0,493.70000000000,1.1600000000,13.70000000,1.23000000,349.60000000,1.10000000,Msini,0.144000,,,0,K0,5135.00,0.840622,0.853000,0.2100,[Fe/H],4.525599,13h12m43.64s,198.1818436,-02d15m53.97s,-2.2649921,21.06280000,7.5600000,5.4750000,7.3178300
HD 114783 c,HD 114783,1,2,Radial Velocity,2018,W. M. Keck Observatory,0,4352.00000000000,5.0000000000,13.40000000,1.20000000,603.87397330,1.90000000,Mass,0.050000,,,0,K1 V,5135.00,0.840622,0.900000,0.2100,[Fe/H],4.525599,13h12m43.64s,198.1818436,-02d15m53.97s,-2.2649921,21.06280000,7.5600000,5.4750000,7.3178300
HD 11505 b,HD 11505,1,1,Radial Velocity,2022,Multiple Observatories,0,32669.22247000000,20.2470000000,12.60000000,1.12000000,2510.52658689,7.89900000,Mass,0.144000,,,0,,5757.15,1.195680,1.030000,-0.2203,[M/H],4.295680,01h53m06.01s,28.2750265,-01d19m42.39s,-1.3284416,38.96790000,7.4300000,5.8850000,7.2576500
HD 11506 b,HD 11506,1,3,Radial Velocity,2007,W. M. Keck Observatory,0,1617.70000000000,2.8850000000,12.90000000,1.15000000,1551.00262616,4.88000000,Mass,0.379000,,,0,G0 V,6123.00,1.240000,1.220000,0.3000,[Fe/H],4.390000,01h52m50.56s,28.2106607,-19d30m26.63s,-19.5073960,51.26100000,7.5100000,6.1680000,7.3738200
HD 11506 c,HD 11506,1,3,Radial Velocity,2008,W. M. Keck Observatory,0,223.92000000000,0.7710000000,14.00000000,1.25000000,127.13136280,0.40000000,Msini,0.228000,,,0,G0 V,6123.00,1.240000,1.220000,0.3000,[Fe/H],4.390000,01h52m50.56s,28.2106607,-19d30m26.63s,-19.5073960,51.26100000,7.5100000,6.1680000,7.3738200
HD 11506 d,HD 11506,1,3,Radial Velocity,2022,Multiple Observatories,0,26500.00000000000,18.2000000000,12.30000000,1.10000000,4068.20360960,12.80000000,Mass,0.290000,,,0,G0 V,6123.00,1.240000,1.220000,0.3000,[Fe/H],4.390000,01h52m50.56s,28.2106607,-19d30m26.63s,-19.5073960,51.26100000,7.5100000,6.1680000,7.3738200
HD 115404 A b,HD 115404 A,1,2,Radial Velocity,2022,Multiple Observatories,0,10.49488000000,0.0880000000,6.09000000,0.54300000,30.82935548,0.09700000,Msini,0.232000,,,0,K2V,5019.17,0.727007,0.830000,-0.1568,[M/H],4.634070,13h16m51.74s,199.2155793,+17d00m57.74s,17.0160384,10.98160000,6.5006600,4.3810000,6.2855800
HD 115404 A c,HD 115404 A,1,2,Radial Velocity,2022,Multiple Observatories,0,15319.22517000000,11.3640000000,12.50000000,1.11000000,3279.67133183,10.31900000,Mass,0.211000,,,0,K2V,5019.17,0.727007,0.830000,-0.1568,[M/H],4.634070,13h16m51.74s,199.2155793,+17d00m57.74s,17.0160384,10.98160000,6.5006600,4.3810000,6.2855800
HD 115954 b,HD 115954,1,1,Radial Velocity,2021,Haute-Provence Observatory,0,3700.00000000000,5.0000000000,12.60000000,1.12000000,2685.65003915,8.45000000,Mass,0.487000,0.0640,144.90,0,G0 V,5957.00,1.213000,1.180000,0.3400,[Fe/H],4.150000,13h19m56.49s,199.9853694,+38d22m08.90s,38.3691383,87.64370000,8.3400000,6.8700000,8.1873600
HD 116029 b,HD 116029,2,2,Radial Velocity,2011,W. M. Keck Observatory,0,670.00000000000,1.6500000000,13.60000000,1.21000000,444.96200000,1.40000000,Msini,0.000000,,,0,K0,4819.00,4.890000,0.830000,0.0900,[Fe/H],2.980000,13h20m39.53s,200.1646905,+24d38m54.50s,24.6484725,123.24500000,7.8800000,5.5340000,7.6090900
HD 116029 c,HD 116029,2,2,Radial Velocity,2018,W. M. Keck Observatory,0,907.00000000000,,13.70000000,1.22000000,403.64410000,1.27000000,Msini,0.038000,,,0,K0,4951.00,4.600000,1.330000,0.1800,[Fe/H],3.400000,13h20m39.53s,200.1646905,+24d38m54.50s,24.6484725,123.24500000,7.8800000,5.5340000,7.6090900
HD 117207 b,HD 117207,1,1,Radial Velocity,2004,W. M. Keck Observatory,0,2621.75000000000,3.7870000000,13.40000000,1.19000000,669.34662514,2.10600000,Mass,0.157000,,,0,G7 IV-V,5732.00,1.074000,1.053000,0.1900,[Fe/H],4.371000,13h29m20.85s,202.3368806,-35d34m16.69s,-35.5713041,32.35470000,7.2600000,5.6500000,7.0773700
HD 11755 b,HD 11755,1,1,Radial Velocity,2015,Bohyunsan Optical Astronomical Observatory,0,433.70001000000,1.0900000000,12.80000000,1.14000000,1789.38290000,5.63000000,Msini,0.190000,,,0,G5,4312.00,20.580000,0.720000,-0.7400,[Fe/H],1.670000,01h58m49.88s,29.7078360,+73d09m07.69s,73.1521372,235.04500000,6.8826900,3.7600000,6.4637800
HD 117618 b,HD 117618,1,1,Radial Velocity,2004,Anglo-Australian Telescope,0,25.80000000000,0.1800000000,8.59000000,0.76600000,55.30242000,0.17400000,Msini,0.150000,,,0,G2 V,5990.00,1.200000,1.077000,0.0283,[M/H],4.410000,13h32m25.59s,203.1066418,-47d16m18.86s,-47.2719049,37.77810000,7.1700000,5.7370000,7.0216000
HD 118203 b,HD 118203,1,2,Radial Velocity,2005,Haute-Provence Observatory,0,6.13497790000,0.0713000000,12.77823800,1.14000000,680.15279098,2.14000000,Mass,0.313600,593.4000,1361.00,0,K0 IV,5742.00,2.040000,1.270000,0.2870,[Fe/H],3.920000,13h34m02.39s,203.5099560,+53d43m41.48s,53.7281876,92.25890000,8.0500000,6.5430000,7.8925500
HD 118203 c,HD 118203,1,2,Radial Velocity,2024,Multiple Observatories,0,5103.00000000000,6.2800000000,12.40000000,1.10000000,3747.19691853,11.79000000,Mass,0.260000,,146.00,0,K0 IV,5742.00,2.040000,1.270000,0.2870,[Fe/H],3.920000,13h34m02.39s,203.5099560,+53d43m41.48s,53.7281876,92.25890000,8.0500000,6.5430000,7.8925500
HD 11964 b,HD 11964,2,2,Radial Velocity,2005,W. M. Keck Observatory,0,1945.00000000000,3.1600000000,14.10000000,1.26000000,198.00000000,0.62200000,Msini,0.041000,,,0,G9 V CN+1,5303.00,2.009710,0.910000,0.1000,[M/H],3.790840,01h57m09.22s,29.2884252,-10d14m36.49s,-10.2434693,33.53690000,6.4152500,4.4910000,6.2090000
HD 11964 c,HD 11964,2,2,Radial Velocity,2008,W. M. Keck Observatory,0,37.91000000000,0.2290000000,5.38000000,0.48000000,25.00000000,0.07880000,Msini,0.300000,,,0,G9 V CN+1,5303.00,2.009710,0.910000,0.1000,[M/H],3.790840,01h57m09.22s,29.2884252,-10d14m36.49s,-10.2434693,33.53690000,6.4152500,4.4910000,6.2090000
HD 11977 b,HD 11977,1,1,Radial Velocity,2005,La Silla Observatory,0,711.00000000000,1.9300000000,12.70000000,1.13000000,2080.00000000,6.54000000,Msini,0.400000,,,0,G8 III/IV,4970.00,10.090000,1.910000,-0.2100,[Fe/H],2.900000,01h54m56.34s,28.7347403,-67d38m49.15s,-67.6469871,67.93310000,4.6800000,2.5900000,4.4386300
HD 120084 b,HD 120084,1,1,Radial Velocity,2013,Okayama Astrophysical Observatory,0,2142.00000000000,4.2100000000,12.70000000,1.13000000,2034.10180480,6.40000000,Mass,0.483000,,,0,G7 III,4879.00,10.370000,2.160000,0.1000,[Fe/H],2.740000,13h42m38.88s,205.6619890,+78d03m52.70s,78.0646376,103.04400000,5.9068600,3.5720000,5.6521100
HD 121504 b,HD 121504,1,1,Radial Velocity,2003,La Silla Observatory,0,63.33000000000,0.3300000000,13.60000000,1.21000000,479.92330000,1.51000000,Msini,0.030000,,,0,G2 V,6027.00,1.070000,1.620000,0.1500,[Fe/H],4.590000,13h57m16.78s,209.3199062,-56d02m25.47s,-56.0404085,41.65920000,7.5400000,6.1240000,7.3902300
HD 12235 b,HD 12235,1,2,Radial Velocity,2022,Multiple Observatories,0,4.36305000000,0.0540000000,3.23000000,0.28800000,10.48833743,0.03300000,Msini,0.376000,,,0,,5986.00,1.801850,1.100000,0.3100,[M/H],3.968020,02h00m09.40s,30.0391601,+03d05m45.28s,3.0959098,31.76270000,5.8805100,4.4940000,5.7408900
HD 12235 c,HD 12235,1,2,Radial Velocity,2022,Multiple Observatories,0,36336.70679000000,22.2100000000,12.50000000,1.11000000,3135.69506346,9.86600000,Mass,0.174000,,,0,,5986.00,1.801850,1.100000,0.3100,[M/H],3.968020,02h00m09.40s,30.0391601,+03d05m45.28s,3.0959098,31.76270000,5.8805100,4.4940000,5.7408900
HD 122562 c,HD 122562,1,1,Radial Velocity,2022,Multiple Observatories,0,84.96276000000,0.4060000000,10.10000000,0.90300000,73.10053361,0.23000000,Msini,0.228000,,,0,,4956.00,2.166270,1.241000,,,,14h02m21.29s,210.5886904,+20d52m51.70s,20.8810286,53.25280000,7.6590000,5.5100000,7.4131000
HD 124330 b,HD 124330,1,1,Radial Velocity,2021,Haute-Provence Observatory,0,270.66000000000,0.8600000000,14.00000000,1.25000000,238.37130525,0.75000000,Msini,0.340000,,,0,G4 IV,5873.00,1.304460,1.150000,0.2200,[Fe/H],4.240000,14h11m16.97s,212.8207093,+54d24m32.30s,54.4089731,60.19770000,7.8800000,6.3890000,7.7167400
HD 12484 b,HD 12484,1,1,Radial Velocity,2016,Haute-Provence Observatory,0,58.83000000000,0.2970000000,13.20000000,1.17000000,947.13340000,2.98000000,Msini,0.070000,,,0,F8,5920.00,1.001848,1.010000,0.0500,[Fe/H],4.650000,02h02m26.77s,30.6115322,+02d48m56.91s,2.8158078,48.33670000,8.1800000,6.7060000,8.0446300
HD 125271 b,HD 125271,1,1,Radial Velocity,2022,Multiple Observatories,0,14901.99295000000,10.8170000000,12.40000000,1.11000000,3465.60094993,10.90400000,Mass,0.165000,,,0,,4703.93,0.751364,0.750000,-0.2200,[M/H],4.561430,14h26m35.38s,216.6474037,-81d27m15.39s,-81.4542756,39.34660000,9.6800000,7.0690000,9.3559400
HD 125390 b,HD 125390,1,1,Radial Velocity,2019,W. M. Keck Observatory,0,1757.39151000000,3.4960000000,11.90000000,1.06000000,8646.20398403,27.20400000,Mass,0.597000,,,0,G7 III,4882.00,6.470000,1.820000,-0.1100,[Fe/H],3.040000,14h18m09.30s,214.5387463,+38d58m00.89s,38.9669132,153.64700000,8.2100000,5.8750000,7.9406100
HD 125595 b,HD 125595,1,1,Radial Velocity,2009,La Silla Observatory,0,9.67370000000,0.0800000000,2.40000000,0.21400000,6.35660000,0.02000000,Msini,0.000000,,,0,K4 V,4691.00,0.740000,0.290000,0.0800,[Fe/H],4.170000,14h21m22.42s,215.3434326,-40d23m39.28s,-40.3942443,28.19890000,9.0300000,6.4470000,8.6555000
HD 125612 b,HD 125612,2,3,Radial Velocity,2007,W. M. Keck Observatory,0,557.69994000000,1.3490000000,13.20000000,1.17000000,945.22168242,2.97400000,Msini,0.446000,,,0,G3 V,5900.00,1.070000,1.050000,0.2300,[Fe/H],4.450000,14h20m53.45s,215.2227183,-17d28m54.53s,-17.4818147,57.62070000,8.3100000,6.8380000,8.1559000
HD 125612 c,HD 125612,2,3,Radial Velocity,2009,La Silla Observatory,0,4.15466000000,0.0510000000,4.07000000,0.36300000,15.57359194,0.04900000,Msini,0.149000,,,0,G3 V,5900.00,1.070000,1.050000,0.2300,[Fe/H],4.450000,14h20m53.45s,215.2227183,-17d28m54.53s,-17.4818147,57.62070000,8.3100000,6.8380000,8.1559000
